"profile","Park","year","min_dist_to_BP","q1_dist_to_BP","med_dist_to_BP","q3_dist_to_BP","max_dist_to_BP"
1,"Haynisisoos Park, North Beach","97",301.111220519066,317.135410024298,333.164963290997,349.199141669491,365.23733602326
1,"Haynisisoos Park, North Beach","98",299.498846366663,330.354261298392,361.235871457466,392.137488113363,423.05472722411
1,"Haynisisoos Park, North Beach","99",298.395346840984,328.267881966471,358.165203354099,388.081582537927,418.012927748782
2,"Santiago, North Beach","97",639.535742938988,554.209017065463,469.027234805893,384.086843924015,299.593231989995
2,"Santiago, North Beach","98",690.174303577519,591.078824990832,492.009483722249,392.986047435513,294.054895506988
2,"Santiago, North Beach","99",776.915014262405,656.24991722069,535.592446948892,414.949256555553,294.337905669786
2,"Santiago, North Beach","10",705.100796943498,608.124720887356,511.163971921149,414.229313252896,317.34465405562
2,"Santiago, North Beach","11",860.171763537844,724.158273354145,588.162418077005,452.200108691552,316.314605503153
2,"Santiago, North Beach","12",777.525899214536,662.424418393128,547.340471028904,432.28806064638,317.30149469752
2,"Santiago, North Beach","13",734.38918821579,629.966762709656,525.560408165804,421.182076192493,316.859461184573
2,"Santiago, North Beach","14",741.386339243716,638.714207218551,536.057162819401,433.425926703389,330.844517695136
2,"Santiago, North Beach","15",773.890810715315,659.31893372116,544.764034259534,430.239673772785,315.779080940142
2,"Santiago, North Beach","16",786.236721586175,670.967209541346,555.71272542366,440.485065722836,325.312735780306
2,"Santiago, North Beach","17",790.116737220879,672.269736604163,554.438145866581,436.634440866652,318.889527627904
2,"Santiago, North Beach","18",766.587356277753,660.262123762205,553.950509674746,447.662216505649,341.41902528786
2,"Santiago, North Beach","19",855.437037882559,727.320259176508,599.218058477577,471.142327086465,343.122706489997
3,"L443, North Beach","97",580.016030641295,507.462809946574,434.929625275473,362.428506316793,289.983505091584
3,"L443, North Beach","98",777.32468657656,655.051253518109,532.785119069874,410.532804366892,288.311889822137
3,"L443, North Beach","99",768.741880801499,649.15912735213,529.675276662555,410.376726371194,291.491079011585
3,"L443, North Beach","10",740.282640137322,634.345284799285,528.410278840311,422.479389556071,316.556749720795
3,"L443, North Beach","11",909.56427837253,763.75971248715,617.957803888295,472.161014268708,326.376203858221
3,"L443, North Beach","12",787.865470274841,672.239539069888,556.616031509901,440.996853941441,325.386622106914
3,"L443, North Beach","13",813.644311421634,698.227285072226,582.812166266843,467.400368096545,351.995156875429
3,"L443, North Beach","14",801.332967480588,687.919955264547,574.508919922889,461.1013201354,347.700517586773
3,"L443, North Beach","15",869.431134476502,736.836950447588,604.244863999059,471.656644149218,339.076826762733
3,"L443, North Beach","16",908.119679432922,769.065557814437,630.013691198826,490.965995582072,351.92741492558
3,"L443, North Beach","17",796.3173643735,685.140249701703,573.965369000553,462.794332241245,351.630785326607
3,"L443, North Beach","18",863.238687820753,734.957751337574,606.679122632022,478.404658118681,350.138934520861
3,"L443, North Beach","19",912.820666900815,772.317654436083,631.817178337499,491.321414541829,350.83602436003
4,"B1, North Beach","97",641.875338673192,556.188913943401,470.516815231303,384.868609609022,299.264812055208
4,"B1, North Beach","98",828.377730598214,696.123142940742,564.106404107097,432.545349763324,302.036030101415
4,"B1, North Beach","99",829.11743343956,695.67429710857,562.307287090009,429.087392968411,296.213174466086
4,"B1, North Beach","10",790.665518767932,674.541909494416,558.42693446132,442.327393421536,326.25976335132
4,"B1, North Beach","11",865.146647753852,728.653849550584,592.170705455791,455.705889719615,319.282904397185
4,"B1, North Beach","12",862.570916895826,727.502092834015,592.443083797872,457.402584230471,322.40385332709
4,"B1, North Beach","13",865.757582382418,733.469808865789,601.190858761056,468.928199059598,336.701027862886
4,"B1, North Beach","14",836.824276617781,714.997749478425,593.179361553443,471.375423179966,349.601037719596
4,"B1, North Beach","15",881.12151658862,743.108428815995,605.105625847905,467.122223151093,329.182617651453
4,"B1, North Beach","16",903.656805555445,762.053330446104,620.459233892477,478.882835004562,337.346416407118
4,"B1, North Beach","17",871.630293518445,738.015571667213,604.409020934435,470.817597663874,337.259278704779
4,"B1, North Beach","18",859.548160347921,727.269573684859,594.999462997584,462.74509660991,330.525374540394
4,"B1, North Beach","19",890.237944588416,752.277207901574,614.325232173121,476.389628407284,338.490412030586
5,"A1.5, North Beach","97",589.308433061621,515.852871363889,442.407117333166,368.977027734225,295.574277432843
5,"A1.5, North Beach","98",700.24595331103,598.506318607682,496.912573521077,395.57713793714,294.766538838662
5,"A1.5, North Beach","99",813.537854750292,682.546008876966,551.703802558674,421.150727985956,291.275821190346
5,"A1.5, North Beach","10",754.748874165804,638.733993843514,522.727983146598,406.738431272763,290.785034381795
5,"A1.5, North Beach","11",822.372384456152,688.332474303609,554.302824797089,420.293252274394,286.331947517304
5,"A1.5, North Beach","12",815.14305310026,683.10659983131,551.080884222741,419.076054774668,287.120920384496
5,"A1.5, North Beach","13",814.694569854868,682.619600858001,550.554985272656,418.510524539254,286.514086041469
5,"A1.5, North Beach","14",797.680648091346,671.408249005065,545.146097194462,418.903458689888,292.70558259117
5,"A1.5, North Beach","15",829.511299507168,695.222841411795,560.945367605207,426.689248354392,292.483891678098
5,"A1.5, North Beach","16",874.187925229602,728.574582195427,582.971705714677,437.389748559781,291.860016557869
5,"A1.5, North Beach","17",745.51385915012,631.219540404446,516.934536931584,402.666780399985,288.436769298656
5,"A1.5, North Beach","18",812.15571680879,680.423440636628,548.701441085215,416.999456820746,285.345203546861
5,"A1.5, North Beach","19",837.46526722196,699.139299980956,560.823417482872,422.527523672827,284.28079212216
6,"Moclips, North Beach","97",555.19390963543,488.836080726059,422.478580914425,356.121594166774,289.765472961909
6,"Moclips, North Beach","98",683.745727332474,584.488671197046,485.293395656226,386.207507662662,287.34419096276
6,"Moclips, North Beach","99",746.500516962522,632.640768334051,518.849112795207,405.182924239914,291.788866305706
6,"Moclips, North Beach","10",639.376273617792,552.688891329105,466.005065634382,379.327234799015,292.660725394893
6,"Moclips, North Beach","11",837.403842592001,702.996811140442,568.593729972247,434.198267451839,299.82066899547
6,"Moclips, North Beach","12",796.105205645013,673.518932165505,550.937196258228,428.363893391616,305.809164034701
6,"Moclips, North Beach","13",838.082444580886,704.43301195191,570.788098736649,437.151849944559,303.535709726706
6,"Moclips, North Beach","14",863.331502041909,724.521996664257,585.71674788192,446.919721778881,308.142029828714
6,"Moclips, North Beach","15",791.358290403682,668.695309010843,546.036015191569,423.383613960413,300.746538375425
6,"Moclips, North Beach","16",844.208934820084,707.279434957032,570.354269049252,433.437544472971,296.540953868584
6,"Moclips, North Beach","17",751.684414054839,636.330065485441,520.979937266367,405.637629804071,290.312464902397
6,"Moclips, North Beach","18",835.986866473975,701.08323141104,566.184341840096,431.294650621107,296.426715216727
6,"Moclips, North Beach","19",871.014564984107,729.76641542758,588.52285881241,447.288246202157,306.074959158063
7,"Pacific Beach, North Beach","97",579.978895569376,508.570866669498,437.176814221049,365.80492165681,294.471302290368
7,"Pacific Beach, North Beach","98",800.301829147607,673.909010301205,547.516204686198,421.12342421604,294.730701240201
7,"Pacific Beach, North Beach","99",771.721335172513,652.657236713662,533.602666744212,414.565834489419,295.568171735115
7,"Pacific Beach, North Beach","10",674.347017406592,582.157959502946,489.987108852961,397.847120102082,305.765894446957
7,"Pacific Beach, North Beach","11",761.954119379346,647.558990288696,533.185382926841,418.850928169542,304.599718136169
7,"Pacific Beach, North Beach","12",793.041586093214,671.32017096804,549.61980625946,427.958450933763,306.382579183895
7,"Pacific Beach, North Beach","13",864.465466827967,724.858214563162,585.273161435816,445.731163561834,306.291072738055
7,"Pacific Beach, North Beach","14",819.915988490249,694.0987518488,568.302650456685,442.545708120771,316.874551042028
7,"Pacific Beach, North Beach","15",862.340225619514,723.183984013823,584.050289642707,444.960293750371,305.973595726999
7,"Pacific Beach, North Beach","16",766.899180244675,651.607283200846,536.335427080222,421.100070200297,305.942458420759
7,"Pacific Beach, North Beach","17",755.225407540481,642.873798049257,530.543456647682,418.251519680235,306.040263997627
7,"Pacific Beach, North Beach","18",759.633819586159,646.378055903213,533.142688331233,419.94421625086,306.823478693787
7,"Pacific Beach, North Beach","19",844.362827061904,710.767359383927,577.194560562667,443.6649055949,310.234108869194
8,"Roosevelt Beach Rd OBA, North Beach","97",580.167469739168,508.534035058812,436.93243052863,365.381369321098,293.917766409435
8,"Roosevelt Beach Rd OBA, North Beach","98",741.375496768826,628.468012685009,515.661026082491,403.038930831591,290.816610262412
8,"Roosevelt Beach Rd OBA, North Beach","99",723.727433324284,616.202216938173,508.684594351087,401.180671092128,293.705490488262
8,"Roosevelt Beach Rd OBA, North Beach","10",658.459187582183,568.854085732804,479.290343722425,389.796472410055,300.434917757861
8,"Roosevelt Beach Rd OBA, North Beach","11",800.134751283876,674.901382173643,549.715590063596,424.619456819167,299.72526605404
8,"Roosevelt Beach Rd OBA, North Beach","12",763.222492647781,647.428017259854,531.681147593631,416.021620596641,300.550288346475
8,"Roosevelt Beach Rd OBA, North Beach","13",789.620465462637,667.461145706486,545.348454707571,423.322746317563,301.489655745531
8,"Roosevelt Beach Rd OBA, North Beach","14",753.075975747691,640.050387981401,527.068865606992,414.167472237594,301.436257038619
8,"Roosevelt Beach Rd OBA, North Beach","15",774.633811355715,656.209016152002,537.828626573878,419.530234601674,301.410403647482
8,"Roosevelt Beach Rd OBA, North Beach","16",724.726405930533,618.686642714761,512.691448590154,406.775665698447,301.023128869684
8,"Roosevelt Beach Rd OBA, North Beach","17",782.047552496869,661.56803685946,541.134594987243,420.786789075038,300.627482606434
8,"Roosevelt Beach Rd OBA, North Beach","18",715.761441414887,611.939883824582,508.160771846989,404.456780018541,300.905586508042
8,"Roosevelt Beach Rd OBA, North Beach","19",747.055542224252,635.510718104078,524.010079052365,412.589449135403,301.33759239993
9,"Griffiths-Priday State Park, North Beach","97",747.26648774764,608.235604816078,469.207093004206,330.183947503633,191.177875699155
9,"Griffiths-Priday State Park, North Beach","98",799.413173458988,647.546293283286,495.702234055805,343.911224894924,192.29893194556
9,"Griffiths-Priday State Park, North Beach","99",820.364337643168,663.214944796555,506.173587697293,349.385975848012,193.46999951479
9,"Griffiths-Priday State Park, North Beach","10",802.776923303228,663.917956073129,525.059698537069,386.202916201802,247.350093513386
9,"Griffiths-Priday State Park, North Beach","11",936.186243174294,764.42231537791,592.658919596806,420.896707160527,249.138125565879
9,"Griffiths-Priday State Park, North Beach","12",882.728368345225,733.640182165049,584.552470204207,435.46571952956,286.381431447361
9,"Griffiths-Priday State Park, North Beach","13",931.38196941963,769.762544348531,608.143614204693,446.525716401702,284.910607756586
9,"Griffiths-Priday State Park, North Beach","14",931.592183165313,771.348588040865,611.105439896126,450.863215320037,290.623442011981
9,"Griffiths-Priday State Park, North Beach","15",917.729572322246,760.080732009431,602.432405079875,444.785137420069,287.140673730368
9,"Griffiths-Priday State Park, North Beach","16",840.338781752107,701.200820534934,562.063468012301,422.927324941429,283.79417020644
9,"Griffiths-Priday State Park, North Beach","17",922.885646294063,764.163850411566,605.44244969648,446.721865360871,288.003447144085
9,"Griffiths-Priday State Park, North Beach","18",848.514108618479,708.799408855128,569.085285111603,429.372299684249,289.662099713014
9,"Griffiths-Priday State Park, North Beach","19",905.891702346758,752.807701976024,599.724525657554,446.643020703393,293.565801751497
10,"Ocean City OBA, North Beach","97",677.926986504763,521.534125246559,365.296896905634,209.563680794273,58.5079828243241
10,"Ocean City OBA, North Beach","98",705.238040198669,540.979367512178,376.929862775574,213.572070921429,57.1786686697377
10,"Ocean City OBA, North Beach","99",670.17402920193,518.624744565287,367.331618585463,216.831516224982,72.2619604135231
10,"Ocean City OBA, North Beach","10",724.863375426215,611.04938266532,497.282192596854,383.603449005658,270.124839844393
10,"Ocean City OBA, North Beach","11",824.763559190164,689.250045779278,553.781419377267,418.401282371824,283.236550493317
10,"Ocean City OBA, North Beach","12",834.234609524913,703.227818754238,572.261446472708,441.371473791448,310.654485470919
10,"Ocean City OBA, North Beach","13",766.825027180543,648.266706751582,529.749881248203,411.310421835195,293.042151176041
10,"Ocean City OBA, North Beach","14",786.718738905336,649.663750300774,512.663151565338,375.776435795107,239.199198645733
10,"Ocean City OBA, North Beach","15",836.008486446948,702.627617252698,569.288869112276,436.030885738736,302.960259762104
10,"Ocean City OBA, North Beach","16",893.47738870296,745.075903872223,596.717573730046,448.445230686255,300.386232893483
10,"Ocean City OBA, North Beach","17",795.24310940743,659.412353610665,523.631359951934,387.952381294745,252.539896206148
10,"Ocean City OBA, North Beach","18",829.351918794892,687.444047859621,545.586955363794,403.834156536208,262.354758493402
10,"Ocean City OBA, North Beach","19",826.028179577603,699.706724869445,573.423752966811,447.211865197407,321.154879377427
11,"Ocean Shores SR 115 OBA, North Beach","97",684.935816399689,541.862015862217,398.816529385758,255.846853055139,113.240489909812
11,"Ocean Shores SR 115 OBA, North Beach","98",691.078207778051,545.184519056742,399.31111956816,253.493038248834,107.954668767347
11,"Ocean Shores SR 115 OBA, North Beach","99",649.189474142607,527.352235186737,405.515179804833,283.678544526464,161.843278124147
11,"Ocean Shores SR 115 OBA, North Beach","10",767.235854229465,641.879874725296,516.523907643871,391.167964928441,265.812081051764
11,"Ocean Shores SR 115 OBA, North Beach","11",874.433627510738,729.64681906291,584.860010618401,440.073202180544,295.286393759118
11,"Ocean Shores SR 115 OBA, North Beach","12",851.046586014305,719.310055683904,587.573545355798,455.837072371921,324.100682269952
11,"Ocean Shores SR 115 OBA, North Beach","13",890.818550002204,749.822810490378,608.827081139775,467.831371137528,326.835705524127
11,"Ocean Shores SR 115 OBA, North Beach","14",845.200741796069,715.541647242812,585.882562101766,456.223494397801,326.564464900568
11,"Ocean Shores SR 115 OBA, North Beach","15",867.05140462588,726.143495455622,585.235589252986,444.327688841359,303.419802288757
11,"Ocean Shores SR 115 OBA, North Beach","16",905.376247799558,752.592300327394,599.808391746196,447.024561932397,294.240933585311
11,"Ocean Shores SR 115 OBA, North Beach","17",862.668761698912,721.437852441921,580.206944006744,438.976037186671,297.745134279933
11,"Ocean Shores SR 115 OBA, North Beach","18",884.721250997512,747.884329003568,611.047412131755,474.21050481616,337.373618684661
11,"Ocean Shores SR 115 OBA, North Beach","19",868.226077186523,737.914279171497,607.602488255313,477.290710252482,346.978959712294
12,"Ocean Shores Pacific Blvd OBA, North Beach","97",658.741990841643,517.699478499706,376.670877005791,235.681159905334,94.9037864836885
12,"Ocean Shores Pacific Blvd OBA, North Beach","98",656.175573135783,518.639832589578,381.132527149385,243.701794593966,106.644082159506
12,"Ocean Shores Pacific Blvd OBA, North Beach","99",657.960939848462,522.368373886159,386.819052938907,251.382941757188,116.455695894805
12,"Ocean Shores Pacific Blvd OBA, North Beach","10",761.329472075783,622.633364571886,484.039081636237,345.669123108459,207.971721722096
12,"Ocean Shores Pacific Blvd OBA, North Beach","11",824.837888228484,693.684633004502,562.598174481201,431.639374300071,300.974916922164
12,"Ocean Shores Pacific Blvd OBA, North Beach","12",821.559358873068,697.575995836987,573.649344406192,449.826278979939,326.224773335526
12,"Ocean Shores Pacific Blvd OBA, North Beach","13",809.483419179774,682.894995969841,556.368044078636,429.956835950677,303.805886129746
12,"Ocean Shores Pacific Blvd OBA, North Beach","14",799.252706762664,683.714159304368,568.229921167844,452.841544360563,337.647322806856
12,"Ocean Shores Pacific Blvd OBA, North Beach","15",806.180530468442,685.022967521881,563.921772588565,442.923183415886,322.14283859179
12,"Ocean Shores Pacific Blvd OBA, North Beach","16",917.145257978418,762.848961916167,608.619944374333,454.52669692029,300.777963397833
12,"Ocean Shores Pacific Blvd OBA, North Beach","17",784.629649717233,662.737585833414,540.909854468519,419.202547904854,297.763369477607
12,"Ocean Shores Pacific Blvd OBA, North Beach","18",864.908974075606,712.53215552961,560.237533962748,408.11713861024,256.481160641406
12,"Ocean Shores Pacific Blvd OBA, North Beach","19",924.781029883929,768.354157725336,611.996670017165,455.779980350229,299.924175120446
13,"Ocean Shores Butter Clam St OBA, North Beach","97",546.973327737172,438.876143823353,330.896186360046,223.203653301216,116.597700300763
13,"Ocean Shores Butter Clam St OBA, North Beach","98",537.498786573069,431.764856126653,326.051268512431,220.387299327826,114.909908212525
13,"Ocean Shores Butter Clam St OBA, North Beach","99",566.657149997102,453.630946284489,340.611114424868,227.607146573251,114.665954543342
13,"Ocean Shores Butter Clam St OBA, North Beach","10",703.393587839093,574.785512175985,446.187047455573,317.609868143736,189.097398403289
13,"Ocean Shores Butter Clam St OBA, North Beach","11",692.81030595819,575.263629898985,457.724580009009,340.201060876551,222.717659640838
13,"Ocean Shores Butter Clam St OBA, North Beach","12",692.461630173371,576.491852450557,460.529212027613,344.580914777784,228.668780197135
13,"Ocean Shores Butter Clam St OBA, North Beach","13",687.051136852908,560.131835096083,433.222092691564,306.333790781769,179.512400753037
13,"Ocean Shores Butter Clam St OBA, North Beach","14",703.734637405224,606.738747329448,509.747499834222,412.764167670669,315.796043496035
13,"Ocean Shores Butter Clam St OBA, North Beach","15",708.323085262589,558.113122163576,407.909498439586,257.723298275697,107.627486274539
13,"Ocean Shores Butter Clam St OBA, North Beach","16",705.42440390737,578.054950550777,450.694847796048,323.355144614995,196.075590050122
13,"Ocean Shores Butter Clam St OBA, North Beach","17",669.798902850605,549.968314770698,430.147609796632,310.348235287337,190.610414322916
13,"Ocean Shores Butter Clam St OBA, North Beach","18",693.059703957065,580.710846072236,468.368562684678,356.039077272698,243.740084613847
13,"Ocean Shores Butter Clam St OBA, North Beach","19",740.67062270333,605.434735474716,470.207777848551,335.000563619745,199.85316797128
13,"Ocean Shores Butter Clam St OBA, North Beach","20",690.520679227995,566.841506789114,443.171720967976,319.522221107992,195.931417509201
13,"Ocean Shores Butter Clam St OBA, North Beach","21",679.734797511463,552.844752451734,425.964520354686,299.106589380153,172.320219191891
13,"Ocean Shores Butter Clam St OBA, North Beach","22",709.54544496233,576.974927308078,444.414370457624,311.876475945274,179.411475325725
14,"Ocean Shores North Jetty North, North Beach","97",380.465836326042,359.389619522234,338.316171164308,317.246042944743,296.179943444515
14,"Ocean Shores North Jetty North, North Beach","98",463.671417291058,417.107292701477,370.544942915679,323.985133145954,277.429142237022
14,"Ocean Shores North Jetty North, North Beach","99",541.698436146378,456.077689962598,370.509843292579,285.042540349112,199.804846731959
14,"Ocean Shores North Jetty North, North Beach","10",550.629335286076,483.797374957514,416.98459286368,350.20196585305,283.470807351923
14,"Ocean Shores North Jetty North, North Beach","11",575.469460579033,492.00310584032,408.569212175737,325.192765914723,241.933167946474
14,"Ocean Shores North Jetty North, North Beach","12",517.904223533485,461.913558099849,405.942675752999,350.001067536872,294.105438567194
14,"Ocean Shores North Jetty North, North Beach","13",539.241720421144,478.453997358759,417.68851673427,356.956637859586,296.279024720941
14,"Ocean Shores North Jetty North, North Beach","14",569.955611123824,501.771853035353,433.610754912968,365.484994882775,297.418857208758
14,"Ocean Shores North Jetty North, North Beach","15",560.274396999237,486.312352259064,412.377399220007,338.487291070063,264.679588267119
14,"Ocean Shores North Jetty North, North Beach","16",525.72795017582,450.796378194386,375.903226987805,301.077169503288,226.384744190033
14,"Ocean Shores North Jetty North, North Beach","17",564.338822879631,493.031523827476,421.747822581994,350.502117117918,279.323483155532
14,"Ocean Shores North Jetty North, North Beach","18",520.443165304058,461.366580340562,402.312315565346,343.291889960968,284.326377297964
14,"Ocean Shores North Jetty North, North Beach","19",662.490431698381,567.020055884101,471.579345570742,376.19088010512,280.907887199372
14,"Ocean Shores North Jetty North, North Beach","20",581.01140224124,511.286713881232,441.582814362235,371.911392646416,302.294905534005
14,"Ocean Shores North Jetty North, North Beach","21",539.89256765041,473.660891096365,407.453355270071,341.284010032832,275.180406468113
14,"Ocean Shores North Jetty North, North Beach","22",505.994022684131,446.321526433742,386.674509556805,327.066912329257,267.52508547226
15,"Ocean Shores North Jetty South, North Beach","97",489.490434881812,425.584368233232,361.678494745046,297.772938781339,233.867960637575
15,"Ocean Shores North Jetty South, North Beach","98",472.610878146971,412.96629410741,353.333397051917,293.71930538044,234.138383678447
15,"Ocean Shores North Jetty South, North Beach","99",502.336880024154,434.444647840992,366.557544089662,298.679065731951,230.816822545709
15,"Ocean Shores North Jetty South, North Beach","10",459.758758280432,422.59325806643,385.431319612064,348.274083072089,311.123233090356
15,"Ocean Shores North Jetty South, North Beach","11",583.688423023307,516.205667888161,448.730040383805,381.265324833468,313.818558871843
15,"Ocean Shores North Jetty South, North Beach","12",525.742666679139,473.143741835133,420.550683876923,367.966008459613,315.39390839831
15,"Ocean Shores North Jetty South, North Beach","13",560.460357256941,499.374822939118,438.29585744806,377.226651588326,316.172860667562
15,"Ocean Shores North Jetty South, North Beach","14",559.366999210953,497.578312468861,435.7969053608,374.026385238208,312.273212806102
15,"Ocean Shores North Jetty South, North Beach","15",583.774920934258,515.879772196626,447.991254276617,380.112920001251,312.251410713012
15,"Ocean Shores North Jetty South, North Beach","16",513.432007216098,462.603646315607,411.780720428663,360.96552526621,310.161860528306
15,"Ocean Shores North Jetty South, North Beach","17",569.305220406903,502.739463190232,436.181086711448,369.634078042661,303.105924695962
15,"Ocean Shores North Jetty South, North Beach","18",493.834929512487,446.391794209984,398.95569034354,351.529464433666,304.117737826284
15,"Ocean Shores North Jetty South, North Beach","19",541.691149335075,486.214884222062,430.74435194126,375.282094614973,319.83241716098
16,"Westport Light North, Grayland Plains","97",578.08326740649,497.689830316877,417.330752807174,337.030613103052,256.844696248311
16,"Westport Light North, Grayland Plains","98",641.262032993262,545.17042566482,449.146380713837,353.244999716891,257.603316301445
16,"Westport Light North, Grayland Plains","99",659.691945005202,569.74024067631,479.834403721598,390.006156043254,300.325127347386
16,"Westport Light North, Grayland Plains","10",609.359476539885,532.260820834937,455.18278919684,378.137993600696,301.151943818949
16,"Westport Light North, Grayland Plains","11",672.587437142687,579.580443850999,486.597172189869,393.654432044349,300.789797947695
16,"Westport Light North, Grayland Plains","12",616.894563511692,538.038067588924,459.202501149186,380.40087690595,301.659795866556
16,"Westport Light North, Grayland Plains","13",607.092288680304,530.68814065024,454.305810171777,377.95852492321,301.672893786779
16,"Westport Light North, Grayland Plains","14",655.992765964915,567.412390163792,478.85657119911,390.34202285408,301.905047303248
16,"Westport Light North, Grayland Plains","15",658.93495012564,570.378644532247,481.845832630959,393.352378095277,304.932548158782
16,"Westport Light North, Grayland Plains","16",639.751775201858,551.781663956704,463.835584692027,375.930404087282,288.103561155952
16,"Westport Light North, Grayland Plains","17",679.657821865007,584.782244213141,489.930853559698,395.12106902905,300.392288365984
16,"Westport Light North, Grayland Plains","18",677.862709151923,583.709664509378,489.582336677045,395.499087599882,301.50118434298
16,"Westport Light North, Grayland Plains","19",652.899698944818,564.808661241439,476.740059559034,388.709143971751,300.749009092381
16,"Westport Light North, Grayland Plains","20",551.860349654666,488.990966689472,426.140310847861,363.318101114939,300.542176255954
16,"Westport Light North, Grayland Plains","21",616.585633592067,537.536347479497,458.508711055654,379.516249071222,300.58669372931
17,"Westport Light South, Grayland Plains","97",624.643377861039,519.439282283736,414.341293905726,309.457540017604,205.116922008496
17,"Westport Light South, Grayland Plains","98",612.594047440067,510.171050330136,407.805940082194,305.556900548995,203.598881910763
17,"Westport Light South, Grayland Plains","99",706.873177065493,603.665184007194,500.464078690238,397.27522888436,294.111534387866
17,"Westport Light South, Grayland Plains","10",559.056828751717,493.139585854416,427.237518836769,361.358930800546,295.519524294521
17,"Westport Light South, Grayland Plains","11",644.881352180506,562.856540548565,480.845590770488,398.857053548627,316.908324669104
17,"Westport Light South, Grayland Plains","12",628.007383895611,545.991968508835,463.991410901541,382.015278974814,300.083591046826
17,"Westport Light South, Grayland Plains","13",635.766330928153,567.197787238863,498.639247605886,430.095496087524,361.574942928903
17,"Westport Light South, Grayland Plains","14",642.15357015776,581.062704254308,519.979109479325,458.905689357966,397.847129643955
17,"Westport Light South, Grayland Plains","15",612.332719212795,553.339819550651,494.35411006808,435.378513182615,376.417782125204
17,"Westport Light South, Grayland Plains","16",578.664302655781,523.11950308939,467.582470194676,412.056344364048,356.546221413737
17,"Westport Light South, Grayland Plains","17",557.091913040649,491.126477341883,425.175454435271,359.246782169674,293.355530170007
17,"Westport Light South, Grayland Plains","18",589.347247965233,533.540190678293,477.741154841114,421.953322731141,366.181815050742
17,"Westport Light South, Grayland Plains","19",670.350766781981,584.06685921104,497.796805447885,411.549317799938,325.342343433985
17,"Westport Light South, Grayland Plains","20",639.235113229152,570.794670218793,502.363645565168,433.946494963585,365.551008570781
17,"Westport Light South, Grayland Plains","21",592.886571228245,518.258513961495,443.646268510621,369.059424960587,294.517283126307
17,"Westport Light South, Grayland Plains","22",669.388313214885,594.511587506545,519.645037627503,444.793801915781,369.967175510156
18,"Westport Ocean Ave OBA, Grayland Plains","97",513.24729674227,451.990245211481,390.733687010981,329.477897300868,268.223402595952
18,"Westport Ocean Ave OBA, Grayland Plains","98",538.142482267048,470.875778924667,403.620324506909,336.382866317573,269.176890480626
18,"Westport Ocean Ave OBA, Grayland Plains","99",597.392954635061,515.153625467652,432.9300098898,350.733159452824,268.587648379815
18,"Westport Ocean Ave OBA, Grayland Plains","10",582.974112426659,512.208667058774,441.446098782041,370.688055268741,299.937738834616
18,"Westport Ocean Ave OBA, Grayland Plains","11",602.851780151156,524.246846231266,445.645005887516,367.048246554248,288.460721523057
